key	bgcolor	dx	dy	edgecolor	frame	play	player	player_num	team	x	y	z	player_has_ball	player_action	player_role
39	NA	-0.004433264657430981	-0.0030177153675992937	NA	39	Liverpool [4] - 0 Barcelona	0	NA	NA	104.98549970953326	0.26602863848673114	0	FALSE	NA	NA
40	NA	-0.004361030525319052	-0.0029685457224167067	NA	40	Liverpool [4] - 0 Barcelona	0	NA	NA	104.98113867900794	0.2630600927643144	0	FALSE	NA	NA
41	NA	-0.00428997335200421	-0.0029201772308692854	NA	41	Liverpool [4] - 0 Barcelona	0	NA	NA	104.97684870565593	0.2601399155334451	0	FALSE	NA	NA
42	NA	-0.004220073960498496	-0.0028725968394104485	NA	42	Liverpool [4] - 0 Barcelona	0	NA	NA	104.97262863169543	0.25726731869403463	0	FALSE	NA	NA
43	NA	-0.004151313486336504	-0.0028257917069140605	NA	43	Liverpool [4] - 0 Barcelona	0	NA	NA	104.96847731820908	0.2544415269871206	0	FALSE	NA	NA
44	NA	-0.004083673372318231	-0.0027797492016401293	NA	44	Liverpool [4] - 0 Barcelona	0	NA	NA	104.96439364483676	0.2516617777854805	0	FALSE	NA	NA
45	NA	-0.004017135363733927	-0.002734456897504742	NA	45	Liverpool [4] - 0 Barcelona	0	NA	NA	104.96037650947305	0.24892732088797578	0	FALSE	NA	NA
46	NA	-0.003951681503197336	-0.0026899025710844173	NA	46	Liverpool [4] - 0 Barcelona	0	NA	NA	104.95642482796985	0.2462374183168913	0	FALSE	NA	NA
47	NA	-0.0038872941259759835	-0.0026460741978957003	NA	47	Liverpool [4] - 0 Barcelona	0	NA	NA	104.95253753384385	0.2435913441189956	0	FALSE	NA	NA
48	NA	-0.0038239558551708803	-0.0026029599496121135	NA	48	Liverpool [4] - 0 Barcelona	0	NA	NA	104.94871357798871	0.24098838416938345	0	FALSE	NA	NA
49	NA	-0.003761649596956431	-0.002560548190459713	NA	49	Liverpool [4] - 0 Barcelona	0	NA	NA	104.94495192839175	0.23842783597892378	0	FALSE	NA	NA
50	NA	-0.003700358536091528	-0.002518827474337399	NA	50	Liverpool [4] - 0 Barcelona	0	NA	NA	104.94125156985565	0.2359090085045864	0	FALSE	NA	NA
51	NA	-0.0036400661312799803	-0.0024777865415990157	NA	51	Liverpool [4] - 0 Barcelona	0	NA	NA	104.93761150372436	0.2334312219629874	0	FALSE	NA	NA
52	NA	-0.0035807561107569085	-0.0024374143161350046	NA	52	Liverpool [4] - 0 Barcelona	0	NA	NA	104.93403074761362	0.2309938076468524	0	FALSE	NA	NA
53	NA	-0.003522412467860079	-0.0023976999021738266	NA	53	Liverpool [4] - 0 Barcelona	0	NA	NA	104.93050833514577	0.22859610774467853	0	FALSE	NA	NA
54	NA	-0.0034650194567970513	-0.0023586325816148702	NA	54	Liverpool [4] - 0 Barcelona	0	NA	NA	104.92704331568896	0.22623747516306367	0	FALSE	NA	NA
55	NA	-0.0034085615882617046	-0.0023202018109071787	NA	55	Liverpool [4] - 0 Barcelona	0	NA	NA	104.9236347541007	0.22391727335215653	0	FALSE	NA	NA
56	NA	-0.0033530236253520225	-0.0022823972183340403	NA	56	Liverpool [4] - 0 Barcelona	0	NA	NA	104.92028173047534	0.22163487613382243	0	FALSE	NA	NA
57	NA	-0.0032983905794426957	-0.002245208601152626	NA	57	Liverpool [4] - 0 Barcelona	0	NA	NA	104.91698333989591	0.2193896675326698	0	FALSE	NA	NA
58	NA	-0.0032446477061330364	-0.0022086259228979084	NA	58	Liverpool [4] - 0 Barcelona	0	NA	NA	104.91373869218975	0.21718104160977192	0	FALSE	NA	NA
59	NA	-0.0031917805012099624	-0.00217263931049331	NA	59	Liverpool [4] - 0 Barcelona	0	NA	NA	104.91054691168856	0.2150084022992786	0	FALSE	NA	NA
60	NA	-0.0031397746968519864	-0.002137239051979804	NA	60	Liverpool [4] - 0 Barcelona	0	NA	NA	104.90740713699172	0.21287116324729882	0	FALSE	NA	NA
61	NA	-0.003088616257697652	-0.00210241559344297	NA	61	Liverpool [4] - 0 Barcelona	0	NA	NA	104.90431852073401	0.21076874765385584	0	FALSE	NA	NA
62	NA	-0.0030382913770495177	-0.0020681595366744427	NA	62	Liverpool [4] - 0 Barcelona	0	NA	NA	104.90128022935696	0.20870058811718142	0	FALSE	NA	NA
63	NA	-0.0029887864731534815	-0.002034461636640117	NA	63	Liverpool [4] - 0 Barcelona	0	NA	NA	104.8982914428838	0.20666612648054128	0	FALSE	NA	NA
64	NA	-0.002940088185628724	-0.0020013127989386703	NA	64	Liverpool [4] - 0 Barcelona	0	NA	NA	104.89535135469818	0.20466481368160255	0	FALSE	NA	NA
65	NA	-0.0028921833717319594	-0.001968704077327743	NA	65	Liverpool [4] - 0 Barcelona	0	NA	NA	104.89245917132645	0.20269610960427487	0	FALSE	NA	NA
66	NA	-0.0028450591028325793	-0.001936626671269437	NA	66	Liverpool [4] - 0 Barcelona	0	NA	NA	104.88961411222363	0.20075948293300544	0	FALSE	NA	NA
67	NA	-0.002798702661023356	-0.0019050719238140348	NA	67	Liverpool [4] - 0 Barcelona	0	NA	NA	104.88681540956262	0.19885441100919138	0	FALSE	NA	NA
68	NA	-0.002753101535580527	-0.0018740313187879565	NA	68	Liverpool [4] - 0 Barcelona	0	NA	NA	104.88406230802701	0.1969803796904034	0	FALSE	NA	NA
69	NA	-0.002708243419634755	-0.0018434964790736785	NA	69	Liverpool [4] - 0 Barcelona	0	NA	NA	104.88135406460735	0.1951368832113297	0	FALSE	NA	NA
70	NA	-0.0026641162068119684	-0.0018134591637783619	NA	70	Liverpool [4] - 0 Barcelona	0	NA	NA	104.87868994840058	0.19332342404755137	0	FALSE	NA	NA
71	NA	-0.002620707988070024	-0.0017839112664944426	NA	71	Liverpool [4] - 0 Barcelona	0	NA	NA	104.87606924041249	0.19153951278105696	0	FALSE	NA	NA
72	NA	-0.0025780070483094166	-0.001754844812729175	NA	72	Liverpool [4] - 0 Barcelona	0	NA	NA	104.87349123336415	0.18978466796832777	0	FALSE	NA	NA
73	NA	-0.002536001863390709	-0.0017262519580685878	NA	73	Liverpool [4] - 0 Barcelona	0	NA	NA	104.87095523150079	0.1880584160102592	0	FALSE	NA	NA
74	NA	-0.002494681096910938	-0.001698124985819618	NA	74	Liverpool [4] - 0 Barcelona	0	NA	NA	104.86846055040388	0.1863602910244396	0	FALSE	NA	NA
75	NA	-0.0024540335971909143	-0.0016704563050291194	NA	75	Liverpool [4] - 0 Barcelona	0	NA	NA	104.8660065168067	0.1846898347194105	0	FALSE	NA	NA
76	NA	-0.0024140483942323957	-0.001643238448512534	NA	76	Liverpool [4] - 0 Barcelona	0	NA	NA	104.86359246841246	0.18304659627089792	0	FALSE	NA	NA
77	NA	-0.002374714696810827	-0.0016164640706409729	NA	77	Liverpool [4] - 0 Barcelona	0	NA	NA	104.86121775371566	0.18143013220025694	0	FALSE	NA	NA
78	NA	-0.002336021889492769	-0.0015901259454955154	NA	78	Liverpool [4] - 0 Barcelona	0	NA	NA	104.85888173182617	0.17984000625476143	0	FALSE	NA	NA
79	NA	-0.0022979595298642155	-0.0015642169649925108	NA	79	Liverpool [4] - 0 Barcelona	0	NA	NA	104.8565837722963	0.17827578928976892	0	FALSE	NA	NA
80	NA	-0.002260517345563073	-0.001538730136757636	NA	80	Liverpool [4] - 0 Barcelona	0	NA	NA	104.85432325495074	0.17673705915301124	0	FALSE	NA	NA
81	NA	-0.0022236852317183775	-0.0015136585823381666	NA	81	Liverpool [4] - 0 Barcelona	0	NA	NA	104.85209956971902	0.1752234005706731	0	FALSE	NA	NA
82	NA	-0.0021874532480279643	-0.0014889955355022267	NA	82	Liverpool [4] - 0 Barcelona	0	NA	NA	104.84991211647096	0.1737344050351709	0	FALSE	NA	NA
83	NA	-0.002151811616152486	-0.001464734340054861	NA	83	Liverpool [4] - 0 Barcelona	0	NA	NA	104.84776030485482	0.172269670695116	0	FALSE	NA	NA
84	NA	-0.002116750717094362	-0.0014408684484271816	NA	84	Liverpool [4] - 0 Barcelona	0	NA	NA	104.84564355413771	0.17082880224668884	0	FALSE	NA	NA
85	NA	-0.0020822610886369834	-0.0014173914196760505	NA	85	Liverpool [4] - 0 Barcelona	0	NA	NA	104.84356129304908	0.16941141082701278	0	FALSE	NA	NA
86	NA	-0.002048333422648341	-0.001394296917763995	NA	86	Liverpool [4] - 0 Barcelona	0	NA	NA	104.84151295962643	0.16801711390924878	0	FALSE	NA	NA
87	NA	-0.0020149585626859337	-0.0013715787100034048	NA	87	Liverpool [4] - 0 Barcelona	0	NA	NA	104.83949800106376	0.1666455351992454	0	FALSE	NA	NA
88	NA	-0.0019821275015414128	-0.0013492306650078945	NA	88	Liverpool [4] - 0 Barcelona	0	NA	NA	104.83751587356223	0.16529630453423746	0	FALSE	NA	NA
89	NA	-0.00194983137872498	-0.0013272467516873122	NA	89	Liverpool [4] - 0 Barcelona	0	NA	NA	104.83556604218349	0.16396905778255022	0	FALSE	NA	NA
